facility_id,timestamp,emission,power_in_MW,name,network_region,units,latitude,longitude,fuel_source,value_price_in_$/MWh,value_demand_in_MW
BIALAWF,2025-10-01T00:00:00+10:00,0,69.172,Biala,NSW,"[{'code': 'GULLRWF2', 'code_display': 'GULLRWF2', 'fueltech_id': 'wind', 'status_id': 'operating', 'capacity_registered': 110.0, 'capacity_maximum': 107.0, 'data_first_seen': '2020-05-19T00:05:00+10:00', 'data_last_seen': '2026-09-06T00:00:00+10:00', 'dispatch_type': 'GENERATOR', 'commencement_date': '2020-06-19T14:00:00+10:00', 'commencement_date_specificity': 'day', 'expected_closure_date': '2049-12-31T14:00:00+10:00', 'expected_closure_date_specificity': 'year', 'max_generation': 110.6223, 'max_generation_interval': '2023-10-12T16:05:00', 'created_at': '2023-10-18T04:34:36Z', 'updated_at': '2026-06-29T06:01:07Z'}]",-34.584149,149.347019,wind,56.98,7105.57
BLUEGSF,2025-10-01T00:00:00+10:00,0,0.101,Blue Grass,QLD,"[{'code': 'BLUEGSF1', 'code_display': 'BLUEGSF1', 'fueltech_id': 'solar_utility', 'status_id': 'operating', 'capacity_registered': 183.0, 'capacity_maximum': 148.0, 'data_first_seen': '2022-02-01T00:05:00+10:00', 'data_last_seen': '2026-09-06T00:00:00+10:00', 'dispatch_type': 'GENERATOR', 'commencement_date': '2022-07-31T14:00:00+10:00', 'commencement_date_specificity': 'day', 'expected_closure_date': '2056-12-31T14:00:00+10:00', 'expected_closure_date_specificity': 'year', 'max_generation': 152.2352, 'max_generation_interval': '2024-09-21T08:55:00', 'created_at': '2023-10-18T04:34:36Z', 'updated_at': '2026-06-29T06:32:23Z'}]",-26.682643,150.504537,solar_utility,54.82,5989.24
BLUFF,2025-10-01T00:00:00+10:00,0,46.5,The Bluff,SA,"[{'code': 'BLUFF1', 'code_display': 'BLUFF1', 'fueltech_id': 'wind', 'status_id': 'operating', 'capacity_registered': 52.5, 'capacity_maximum': 53.0, 'data_first_seen': '2011-07-05T00:05:00+08:00', 'data_last_seen': '2026-09-06T00:00:00+08:00', 'dispatch_type': 'GENERATOR', 'commencement_date': '2011-07-05T14:00:00+08:00', 'commencement_date_specificity': 'day', 'expected_closure_date': '2035-12-31T14:00:00+08:00', 'expected_closure_date_specificity': 'year', 'max_generation': 53.3, 'max_generation_interval': '2023-08-04T04:25:00', 'created_at': '2023-10-18T04:34:36Z', 'updated_at': '2026-07-21T06:20:19Z'}]",-33.384301,138.794904,wind,8.11,1564.92
BLYTHB,2025-10-01T00:00:00+10:00,0,0.44,Blyth,SA,"[{'code': 'BLYTHB1', 'code_display': 'BLYTHB1', 'fueltech_id': 'battery', 'status_id': 'operating', 'capacity_registered': 281.0, 'capacity_maximum': 200.0, 'capacity_storage': 400.0, 'data_first_seen': '2024-08-20T00:05:00+10:00', 'data_last_seen': '2026-09-06T00:00:00+10:00', 'dispatch_type': 'BIDIRECTIONAL', 'commencement_date': '2024-08-31T14:00:00+10:00', 'commencement_date_specificity': 'month', 'expected_closure_date': '2043-12-31T14:00:00+10:00', 'expected_closure_date_specificity': 'year', 'max_generation': 201.49, 'max_generation_interval': '2026-02-18T05:10:00', 'created_at': '2024-10-13T04:32:04Z', 'updated_at': '2026-04-02T05:04:49Z'}, {'code': 'BLYTHB1L1', 'code_display': '0BLYTHB1L1', 'fueltech_id': 'battery_charging', 'status_id': 'operating', 'capacity_registered': 281.0, 'capacity_maximum': 200.0, 'capacity_storage': 400.0, 'data_first_seen': '2024-08-20T00:05:00+10:00', 'data_last_seen': '2026-09-05T23:50:00+10:00', 'dispatch_type': 'LOAD', 'commencement_date': '2024-08-31T14:00:00+10:00', 'commencement_date_specificity': 'month', 'expected_closure_date': '2043-12-31T14:00:00+10:00', 'expected_closure_date_specificity': 'year', 'max_generation': 201.64, 'max_generation_interval': '2025-05-24T12:30:00', 'created_at': '2024-11-09T09:44:19Z', 'updated_at': '2026-06-26T00:39:50Z'}, {'code': 'BLYTHB1G1', 'code_display': '0BLYTHB1G1', 'fueltech_id': 'battery_discharging', 'status_id': 'operating', 'capacity_registered': 281.0, 'capacity_maximum': 200.0, 'capacity_storage': 400.0, 'data_first_seen': '2024-08-24T12:55:00+10:00', 'data_last_seen': '2026-09-06T00:00:00+10:00', 'dispatch_type': 'GENERATOR', 'commencement_date': '2024-08-31T14:00:00+10:00', 'commencement_date_specificity': 'month', 'expected_closure_date': '2043-12-31T14:00:00+10:00', 'expected_closure_date_specificity': 'year', 'max_generation': 201.49, 'max_generation_interval': '2026-02-18T05:10:00', 'created_at': '2024-11-09T09:48:05Z', 'updated_at': '2026-06-26T00:39:39Z'}]",-33.848475,138.403204,battery,8.11,1564.92
BOCOROCK,2025-10-01T00:00:00+10:00,0,54.23,Boco Rock,NSW,"[{'code': 'BOCORWF1', 'code_display': 'BOCORWF1', 'fueltech_id': 'wind', 'status_id': 'operating', 'capacity_registered': 113.18, 'capacity_maximum': 111.0, 'data_first_seen': '2014-08-29T00:05:00+10:00', 'data_last_seen': '2026-09-06T00:00:00+10:00', 'dispatch_type': 'GENERATOR', 'commencement_date': '2014-08-28T14:00:00+10:00', 'commencement_date_specificity': 'day', 'expected_closure_date': '2039-12-31T14:00:00+10:00', 'expected_closure_date_specificity': 'year', 'max_generation': 113.0, 'max_generation_interval': '2016-05-11T15:40:00', 'created_at': '2023-10-18T04:34:38Z', 'updated_at': '2026-06-30T00:31:41Z'}]",-36.593627,149.101512,wind,56.98,7105.57
BODWF,2025-10-01T00:00:00+10:00,0,45.192,Bodangora,NSW,"[{'code': 'BODWF1', 'code_display': 'BODWF1', 'fueltech_id': 'wind', 'status_id': 'operating', 'capacity_registered': 113.19, 'capacity_maximum': 111.0, 'data_first_seen': '2018-07-10T00:05:00+10:00', 'data_last_seen': '2026-09-06T00:00:00+10:00', 'dispatch_type': 'GENERATOR', 'commencement_date': '2018-08-07T14:00:00+10:00', 'commencement_date_specificity': 'day', 'expected_closure_date': '2048-12-31T14:00:00+10:00', 'expected_closure_date_specificity': 'year', 'max_generation': 113.4136, 'max_generation_interval': '2020-02-04T22:45:00', 'created_at': '2023-10-18T04:34:38Z', 'updated_at': '2026-06-30T01:03:07Z'}]",-32.414669,149.099633,wind,56.98,7105.57
BRNDBES,2025-10-01T00:00:00+10:00,0,0.137,Brendale,QLD,"[{'code': 'BRNDBESG1', 'code_display': '0BRNDBESG1', 'fueltech_id': 'battery_discharging', 'status_id': 'operating', 'capacity_registered': 215.0, 'capacity_maximum': 205.0, 'capacity_storage': 410.0, 'data_first_seen': '2025-09-02T09:00:00+08:00', 'data_last_seen': '2026-09-06T00:00:00+08:00', 'dispatch_type': 'GENERATOR', 'commencement_date': '2025-09-01T14:00:00+08:00', 'commencement_date_specificity': 'day', 'expected_operation_date': '2024-12-31T14:00:00+08:00', 'expected_operation_date_specificity': 'year', 'expected_closure_date': '2065-12-31T14:00:00+08:00', 'expected_closure_date_specificity': 'year', 'max_generation': 206.7621, 'max_generation_interval': '2026-04-21T16:55:00', 'created_at': '2025-03-14T05:56:16Z', 'updated_at': '2026-06-25T05:41:07Z'}, {'code': 'BRNDBESL1', 'code_display': '0BRNDBESL1', 'fueltech_id': 'battery_charging', 'status_id': 'operating', 'capacity_registered': 215.0, 'capacity_maximum': 205.0, 'capacity_storage': 410.0, 'data_first_seen': '2025-09-02T00:05:00+08:00', 'data_last_seen': '2026-09-05T23:50:00+08:00', 'dispatch_type': 'LOAD', 'commencement_date': '2025-09-01T14:00:00+08:00', 'commencement_date_specificity': 'day', 'expected_operation_date': '2024-12-31T14:00:00+08:00', 'expected_operation_date_specificity': 'year', 'expected_closure_date': '2065-12-31T14:00:00+08:00', 'expected_closure_date_specificity': 'year', 'max_generation': 207.6226, 'max_generation_interval': '2026-06-22T11:05:00', 'created_at': '2025-03-14T05:54:25Z', 'updated_at': '2026-06-25T05:41:17Z'}, {'code': 'BRNDBES1', 'code_display': 'BRNDBES1', 'fueltech_id': 'battery', 'status_id': 'operating', 'capacity_registered': 215.0, 'capacity_maximum': 205.0, 'capacity_storage': 410.0, 'data_first_seen': '2025-09-02T00:05:00+08:00', 'data_last_seen': '2026-09-06T00:00:00+08:00', 'dispatch_type': 'BIDIRECTIONAL', 'commencement_date': '2025-09-01T14:00:00+08:00', 'commencement_date_specificity': 'day', 'expected_operation_date': '2025-12-31T14:00:00+08:00', 'expected_operation_date_specificity': 'year', 'expected_closure_date': '2065-12-31T14:00:00+08:00', 'expected_closure_date_specificity': 'year', 'max_generation': 206.7621, 'max_generation_interval': '2026-04-21T16:55:00', 'created_at': '2025-01-17T03:49:18Z', 'updated_at': '2026-02-17T04:09:02Z'}]",-27.329333,152.974384,battery_discharging,54.82,5989.24
BRYB1WF1,2025-10-01T00:00:00+10:00,0,126.879,Berrybank,VIC,"[{'code': 'BRYB2WF2', 'code_display': 'BRYB2WF2', 'fueltech_id': 'wind', 'status_id': 'operating', 'capacity_registered': 109.0, 'capacity_maximum': 105.0, 'data_first_seen': '2022-11-29T07:20:00+10:00', 'data_last_seen': '2026-09-06T00:00:00+10:00', 'dispatch_type': 'GENERATOR', 'commencement_date': '2022-11-28T14:00:00+10:00', 'commencement_date_specificity': 'day', 'expected_closure_date': '2051-12-31T14:00:00+10:00', 'expected_closure_date_specificity': 'year', 'max_generation': 105.9495, 'max_generation_interval': '2023-08-04T11:10:00', 'created_at': '2023-10-18T04:34:39Z', 'updated_at': '2026-08-10T06:15:54Z'}, {'code': 'BRYB1WF1', 'code_display': 'BRYB1WF1', 'fueltech_id': 'wind', 'status_id': 'operating', 'capacity_registered': 180.6, 'capacity_maximum': 175.9, 'data_first_seen': '2021-02-16T00:05:00+10:00', 'data_last_seen': '2026-09-06T00:00:00+10:00', 'dispatch_type': 'GENERATOR', 'commencement_date': '2021-02-15T14:00:00+10:00', 'commencement_date_specificity': 'day', 'expected_closure_date': '2049-12-31T14:00:00+10:00', 'expected_closure_date_specificity': 'year', 'max_generation': 179.0, 'max_generation_interval': '2023-09-20T06:15:00', 'created_at': '2023-10-18T04:34:39Z', 'updated_at': '2026-08-10T06:15:49Z'}]",-37.885519,143.453446,wind,8.95,4893.49
BULGANA,2025-10-01T00:00:00+10:00,0,0.13,Bulgana Green Power Hub,VIC,"[{'code': 'BULBESG1', 'code_display': '0BULBESG1', 'fueltech_id': 'battery_discharging', 'status_id': 'operating', 'capacity_registered': 24.0, 'capacity_maximum': 20.0, 'capacity_storage': 34.0, 'data_first_seen': '2021-07-01T00:05:00+10:00', 'data_last_seen': '2026-09-06T00:00:00+10:00', 'dispatch_type': 'GENERATOR', 'commencement_date': '2021-06-30T14:00:00+10:00', 'commencement_date_specificity': 'day', 'closure_date_specificity': 'day', 'expected_closure_date': '2048-12-31T14:00:00+10:00', 'expected_closure_date_specificity': 'year', 'max_generation': 22.84, 'max_generation_interval': '2025-10-16T16:50:00', 'created_at': '2023-10-18T04:34:39Z', 'updated_at': '2026-07-13T06:54:44Z'}, {'code': 'BULBES1', 'code_display': 'BULBES1', 'fueltech_id': 'battery', 'status_id': 'operating', 'capacity_registered': 24.0, 'capacity_maximum': 20.0, 'capacity_storage': 34.0, 'data_first_seen': '2024-09-13T00:05:00+10:00', 'data_last_seen': '2026-09-06T00:00:00+10:00', 'dispatch_type': 'BIDIRECTIONAL', 'commencement_date': '2021-06-30T14:00:00+10:00', 'commencement_date_specificity': 'day', 'expected_closure_date': '2048-12-31T14:00:00+10:00', 'expected_closure_date_specificity': 'year', 'max_generation': 22.84, 'max_generation_interval': '2025-10-16T16:50:00', 'created_at': '2024-10-13T04:20:29Z', 'updated_at': '2026-07-13T06:55:19Z'}, {'code': 'BULBESL1', 'code_display': '0BULBESL1', 'fueltech_id': 'battery_charging', 'status_id': 'operating', 'capacity_registered': 24.0, 'capacity_maximum': 20.0, 'capacity_storage': 34.0, 'data_first_seen': '2021-07-01T00:05:00+10:00', 'data_last_seen': '2026-09-05T23:45:00+10:00', 'dispatch_type': 'LOAD', 'commencement_date': '2021-06-30T14:00:00+10:00', 'commencement_date_specificity': 'day', 'closure_date_specificity': 'day', 'expected_closure_date': '2048-12-31T14:00:00+10:00', 'expected_closure_date_specificity': 'year', 'max_generation': 22.72, 'max_generation_interval': '2025-02-19T11:35:00', 'created_at': '2023-10-18T04:34:39Z', 'updated_at': '2026-07-13T06:55:02Z'}, {'code': 'BULGANA1', 'code_display': 'BULGANA1', 'fueltech_id': 'wind', 'status_id': 'operating', 'capacity_registered': 204.0, 'capacity_maximum': 204.0, 'data_first_seen': '2020-05-12T00:05:00+10:00', 'data_last_seen': '2026-09-06T00:00:00+10:00', 'dispatch_type': 'GENERATOR', 'commencement_date': '2020-05-13T14:00:00+10:00', 'commencement_date_specificity': 'day', 'expected_closure_date': '2048-12-31T14:00:00+10:00', 'expected_closure_date_specificity': 'year', 'max_generation': 204.56, 'max_generation_interval': '2022-06-05T04:05:00', 'created_at': '2023-10-18T04:34:39Z', 'updated_at': '2026-06-30T01:06:34Z'}]",-37.038034,142.983474,battery_discharging,8.95,4893.49
BUTLERSG,2025-10-01T00:00:00+10:00,0,6.4,Butlers Gorge,TAS,"[{'code': 'BUTLERSG', 'code_display': 'BUTLERSG', 'fueltech_id': 'hydro', 'status_id': 'operating', 'capacity_registered': 14.4, 'capacity_maximum': 15.0, 'data_first_seen': '2009-07-01T00:05:00+10:00', 'data_last_seen': '2026-09-06T00:00:00+10:00', 'dispatch_type': 'GENERATOR', 'commencement_date': '1950-12-31T14:00:00+10:00', 'commencement_date_specificity': 'year', 'expected_closure_date': '2099-12-31T14:00:00+10:00', 'expected_closure_date_specificity': 'year', 'max_generation': 14.0, 'max_generation_interval': '2019-12-05T10:20:00', 'created_at': '2023-10-18T04:34:39Z', 'updated_at': '2026-07-14T00:31:06Z'}]",-42.266898,146.261823,hydro,0.12,898.71
BWTR1,2025-10-01T00:00:00+10:00,0,25.322,Broadwater,NSW,"[{'code': 'BWTR1', 'code_display': 'BWTR1', 'fueltech_id': 'bioenergy_biomass', 'status_id': 'commissioning', 'capacity_registered': 38.0, 'capacity_maximum': 38.0, 'emissions_factor_co2': 0.0289, 'data_first_seen': '2023-08-01T00:05:00+10:00', 'data_last_seen': '2026-09-06T00:00:00+10:00', 'dispatch_type': 'GENERATOR', 'commencement_date': '2008-01-31T14:00:00+10:00', 'commencement_date_specificity': 'month', 'expected_closure_date': '2037-12-31T14:00:00+10:00', 'expected_closure_date_specificity': 'year', 'max_generation': 28.5228, 'max_generation_interval': '2025-07-11T02:55:00', 'created_at': '2023-10-18T04:34:41Z', 'updated_at': '2026-06-30T01:08:12Z'}]",-29.016483,153.445756,bioenergy_biomass,56.98,7105.57
CALLIDEC1,2025-10-01T00:00:00+10:00,29.464,0,Callide C,QLD,"[{'code': 'CPP_3', 'code_display': 'CPP_3', 'fueltech_id': 'coal_black', 'status_id': 'operating', 'capacity_registered': 466.0, 'capacity_maximum': 466.0, 'emissions_factor_co2': 0.887, 'data_first_seen': '2001-01-18T12:05:00+10:00', 'data_last_seen': '2026-09-06T00:00:00+10:00', 'dispatch_type': 'GENERATOR', 'commencement_date': '2001-02-07T14:00:00+10:00', 'commencement_date_specificity': 'day', 'expected_closure_date': '2037-12-31T14:00:00+10:00', 'expected_closure_date_specificity': 'year', 'max_generation': 504.35, 'max_generation_interval': '2007-01-14T19:45:00', 'created_at': '2023-10-18T04:34:41Z', 'updated_at': '2026-06-30T01:08:36Z'}, {'code': 'CPP_4', 'code_display': 'CPP_4', 'fueltech_id': 'coal_black', 'status_id': 'operating', 'capacity_registered': 420.0, 'capacity_maximum': 466.0, 'emissions_factor_co2': 0.887, 'data_first_seen': '2001-07-24T10:00:00+10:00', 'data_last_seen': '2026-09-06T00:00:00+10:00', 'dispatch_type': 'GENERATOR', 'commencement_date': '2001-08-01T14:00:00+10:00', 'commencement_date_specificity': 'day', 'expected_closure_date': '2037-12-31T14:00:00+10:00', 'expected_closure_date_specificity': 'year', 'max_generation': 482.35, 'max_generation_interval': '2002-11-11T09:25:00', 'created_at': '2023-10-18T04:34:41Z', 'updated_at': '2026-06-30T01:08:48Z'}]",-24.346016,150.61856,coal_black,54.82,5989.24
CALL_B,2025-10-01T00:00:00+10:00,22.142,279.2,Callide B,QLD,"[{'code': 'CALL_B_1', 'code_display': 'CALL_B_1', 'fueltech_id': 'coal_black', 'status_id': 'operating', 'capacity_registered': 350.0, 'capacity_maximum': 385.0, 'emissions_factor_co2': 0.9556, 'data_first_seen': '1998-12-07T02:40:00+10:00', 'data_last_seen': '2026-09-06T00:00:00+10:00', 'dispatch_type': 'GENERATOR', 'commencement_date': '1987-12-31T14:00:00+10:00', 'commencement_date_specificity': 'year', 'expected_closure_date': '2030-12-31T14:00:00+10:00', 'expected_closure_date_specificity': 'year', 'max_generation': 386.0, 'max_generation_interval': '2011-09-01T12:40:00', 'created_at': '2023-10-18T04:34:41Z', 'updated_at': '2026-06-29T05:26:40Z'}, {'code': 'CALL_B_2', 'code_display': 'CALL_B_2', 'fueltech_id': 'coal_black', 'status_id': 'operating', 'capacity_registered': 350.0, 'capacity_maximum': 385.0, 'emissions_factor_co2': 0.9556, 'data_first_seen': '1998-12-07T02:40:00+10:00', 'data_last_seen': '2026-09-06T00:00:00+10:00', 'dispatch_type': 'GENERATOR', 'commencement_date': '1987-12-31T14:00:00+10:00', 'commencement_date_specificity': 'year', 'expected_closure_date': '2030-12-31T14:00:00+10:00', 'expected_closure_date_specificity': 'year', 'max_generation': 376.75, 'max_generation_interval': '2002-12-18T11:05:00', 'created_at': '2023-10-18T04:34:41Z', 'updated_at': '2026-06-29T05:26:56Z'}]",-24.346016,150.61856,coal_black,54.82,5989.24
CANUNDA1,2025-10-01T00:00:00+10:00,0,26.931,Canunda,SA,"[{'code': 'CNUNDAWF', 'code_display': 'CNUNDAWF', 'fueltech_id': 'wind', 'status_id': 'operating', 'capacity_registered': 46.0, 'capacity_maximum': 46.0, 'data_first_seen': '2009-07-01T00:05:00+10:00', 'data_last_seen': '2026-09-06T00:00:00+10:00', 'dispatch_type': 'GENERATOR', 'commencement_date': '2005-02-28T14:00:00+10:00', 'commencement_date_specificity': 'month', 'expected_closure_date': '2034-12-31T14:00:00+10:00', 'expected_closure_date_specificity': 'year', 'max_generation': 45.0608, 'max_generation_interval': '2016-09-03T13:05:00', 'created_at': '2023-10-18T04:34:41Z', 'updated_at': '2026-06-30T01:09:05Z'}]",-37.691515,140.35514,wind,8.11,1564.92
CAPBES,2025-10-01T00:00:00+10:00,0,1.25,Capital,NSW,"[{'code': 'CAPBES1G', 'code_display': '0CAPBES1G', 'fueltech_id': 'battery_discharging', 'status_id': 'operating', 'capacity_registered': 125.0, 'capacity_maximum': 100.0, 'capacity_storage': 200.0, 'data_first_seen': '2023-07-25T00:05:00+10:00', 'data_last_seen': '2026-09-06T00:00:00+10:00', 'dispatch_type': 'GENERATOR', 'commencement_date': '2023-07-24T14:00:00+10:00', 'commencement_date_specificity': 'day', 'closure_date_specificity': 'day', 'expected_closure_date': '2047-12-31T14:00:00+10:00', 'expected_closure_date_specificity': 'year', 'max_generation': 101.61, 'max_generation_interval': '2025-10-07T06:55:00', 'created_at': '2023-10-18T04:35:16Z', 'updated_at': '2026-01-29T04:45:07Z'}, {'code': 'CAPBES1L', 'code_display': '0CAPBES1L', 'fueltech_id': 'battery_charging', 'status_id': 'operating', 'capacity_registered': 125.0, 'capacity_maximum': 100.0, 'capacity_storage': 200.0, 'data_first_seen': '2023-07-25T00:05:00+10:00', 'data_last_seen': '2026-09-05T23:55:00+10:00', 'dispatch_type': 'LOAD', 'commencement_date': '2023-07-24T14:00:00+10:00', 'commencement_date_specificity': 'day', 'closure_date_specificity': 'day', 'expected_closure_date': '2047-12-31T14:00:00+10:00', 'expected_closure_date_specificity': 'year', 'max_generation': 101.67, 'max_generation_interval': '2026-01-22T13:00:00', 'created_at': '2023-10-18T04:35:16Z', 'updated_at': '2026-06-29T06:34:18Z'}, {'code': 'CAPBES1', 'code_display': 'CAPBES1', 'fueltech_id': 'battery', 'status_id': 'operating', 'capacity_registered': 125.0, 'capacity_maximum': 100.0, 'capacity_storage': 200.0, 'data_first_seen': '2024-09-12T00:05:00+10:00', 'data_last_seen': '2026-09-06T00:00:00+10:00', 'dispatch_type': 'BIDIRECTIONAL', 'commencement_date': '2023-07-24T14:00:00+10:00', 'commencement_date_specificity': 'day', 'expected_closure_date': '2047-12-31T14:00:00+10:00', 'expected_closure_date_specificity': 'year', 'max_generation': 101.61, 'max_generation_interval': '2025-10-07T06:55:00', 'created_at': '2024-10-03T02:02:41Z', 'updated_at': '2026-01-29T04:45:41Z'}]",-35.338251,149.215529,battery_discharging,56.98,7105.57
CAPTL_WF,2025-10-01T00:00:00+10:00,0,114.295,Capital,NSW,"[{'code': 'CAPTL_WF', 'code_display': 'CAPTL_WF', 'fueltech_id': 'wind', 'status_id': 'operating', 'capacity_registered': 140.0, 'capacity_maximum': 140.0, 'data_first_seen': '2009-07-01T00:05:00+10:00', 'data_last_seen': '2026-09-06T00:00:00+10:00', 'dispatch_type': 'GENERATOR', 'commencement_date': '2009-07-04T14:00:00+10:00', 'commencement_date_specificity': 'day', 'expected_closure_date': '2039-12-31T14:00:00+10:00', 'expected_closure_date_specificity': 'year', 'max_generation': 138.6016, 'max_generation_interval': '2010-08-18T21:15:00', 'created_at': '2023-10-18T04:34:41Z', 'updated_at': '2026-06-30T01:09:33Z'}]",-35.136662,149.503302,wind,56.98,7105.57
CATHROCK,2025-10-01T00:00:00+10:00,0,40,Cathedral Rocks,SA,"[{'code': 'CATHROCK', 'code_display': 'CATHROCK', 'fueltech_id': 'wind', 'status_id': 'operating', 'capacity_registered': 66.0, 'capacity_maximum': 66.0, 'data_first_seen': '2009-07-01T00:05:00+10:00', 'data_last_seen': '2026-09-06T00:00:00+10:00', 'dispatch_type': 'GENERATOR', 'commencement_date': '2005-08-31T14:00:00+10:00', 'commencement_date_specificity': 'month', 'expected_closure_date': '2029-12-31T14:00:00+10:00', 'expected_closure_date_specificity': 'year', 'max_generation': 63.8, 'max_generation_interval': '2022-04-13T02:35:00', 'created_at': '2023-10-18T04:34:41Z', 'updated_at': '2026-06-30T01:10:09Z'}]",-34.854865,135.583318,wind,8.11,1564.92
CBWWBA,2025-10-01T00:00:00+10:00,0,0.002,Christies Beach,SA,"[{'code': 'CBWWBA1L', 'code_display': '0CBWWBA1L', 'fueltech_id': 'battery_charging', 'status_id': 'operating', 'capacity_registered': 2.0, 'capacity_maximum': 2.0, 'capacity_storage': 4.32, 'data_first_seen': '2022-07-12T00:05:00+10:00', 'data_last_seen': '2026-09-05T23:40:00+10:00', 'dispatch_type': 'LOAD', 'commencement_date': '2021-12-31T14:00:00+10:00', 'commencement_date_specificity': 'year', 'closure_date_specificity': 'day', 'expected_closure_date': '2040-12-31T14:00:00+10:00', 'expected_closure_date_specificity': 'year', 'max_generation': 2.345, 'max_generation_interval': '2024-12-08T08:15:00', 'created_at': '2023-10-18T04:34:41Z', 'updated_at': '2026-06-29T06:34:36Z'}, {'code': 'CBWWBA1', 'code_display': 'CBWWBA1', 'fueltech_id': 'battery', 'status_id': 'operating', 'capacity_registered': 2.16, 'capacity_maximum': 2.14, 'capacity_storage': 4.32, 'data_first_seen': '2024-09-06T00:05:00+10:00', 'data_last_seen': '2026-09-06T00:00:00+10:00', 'dispatch_type': 'BIDIRECTIONAL', 'commencement_date': '2021-12-31T14:00:00+10:00', 'commencement_date_specificity': 'year', 'expected_closure_date': '2044-12-31T14:00:00+10:00', 'expected_closure_date_specificity': 'year', 'max_generation': 2.246, 'max_generation_interval': '2024-11-28T15:30:00', 'created_at': '2024-10-04T05:30:54Z', 'updated_at': '2026-02-17T03:25:25Z'}, {'code': 'CBWWBA1G', 'code_display': '0CBWWBA1G', 'fueltech_id': 'battery_discharging', 'status_id': 'operating', 'capacity_registered': 2.16, 'capacity_maximum': 2.14, 'capacity_storage': 4.32, 'data_first_seen': '2022-07-12T00:05:00+10:00', 'data_last_seen': '2026-09-06T00:00:00+10:00', 'dispatch_type': 'GENERATOR', 'commencement_date': '2021-12-31T14:00:00+10:00', 'commencement_date_specificity': 'year', 'closure_date_specificity': 'day', 'expected_closure_date': '2044-12-31T14:00:00+10:00', 'expected_closure_date_specificity': 'year', 'max_generation': 2.246, 'max_generation_interval': '2024-11-28T15:30:00', 'created_at': '2023-10-18T04:34:41Z', 'updated_at': '2026-06-29T06:34:45Z'}, {'code': 'CBWWPV1', 'code_display': 'CBWWPV1', 'fueltech_id': 'solar_utility', 'status_id': 'operating', 'capacity_registered': 2.75, 'capacity_maximum': 2.0, 'dispatch_type': 'GENERATOR', 'commencement_date': '2021-12-31T14:00:00Z', 'commencement_date_specificity': 'year', 'expected_closure_date': '2040-12-31T14:00:00Z', 'expected_closure_date_specificity': 'year', 'created_at': '2023-10-18T04:34:41Z', 'updated_at': '2026-02-16T00:17:22Z'}, {'code': 'CBWWBG1', 'code_display': 'CBWWBG1', 'fueltech_id': 'bioenergy_biogas', 'status_id': 'operating', 'capacity_registered': 0.66, 'capacity_maximum': 0.66, 'emissions_factor_co2': 0.357, 'dispatch_type': 'GENERATOR', 'commencement_date': '2021-12-31T14:00:00Z', 'commencement_date_specificity': 'year', 'expected_closure_date': '2040-12-31T14:00:00Z', 'expected_closure_date_specificity': 'year', 'created_at': '2024-10-04T05:24:52Z', 'updated_at': '2026-02-15T23:53:39Z'}, {'code': 'CBWWDG1', 'code_display': 'CBWWDG1', 'fueltech_id': 'distillate', 'status_id': 'operating', 'capacity_registered': 2.0, 'capacity_maximum': 1.0, 'emissions_factor_co2': 0.785, 'dispatch_type': 'GENERATOR', 'commencement_date': '2021-12-31T14:00:00Z', 'commencement_date_specificity': 'year', 'expected_closure_date': '2040-12-31T14:00:00Z', 'expected_closure_date_specificity': 'year', 'created_at': '2024-10-04T05:26:19Z', 'updated_at': '2026-02-15T23:53:56Z'}, {'code': 'CBWWDG2', 'code_display': 'CBWWDG2', 'fueltech_id': 'distillate', 'status_id': 'operating', 'capacity_registered': 0.72, 'capacity_maximum': 0.72, 'emissions_factor_co2': 0.785, 'dispatch_type': 'GENERATOR', 'commencement_date': '2021-12-31T14:00:00Z', 'commencement_date_specificity': 'year', 'expected_closure_date': '2040-12-31T14:00:00Z', 'expected_closure_date_specificity': 'year', 'created_at': '2024-10-04T05:28:31Z', 'updated_at': '2026-02-16T00:08:04Z'}, {'code': 'CBWWPV2', 'code_display': 'CBWWPV2', 'fueltech_id': 'solar_utility', 'status_id': 'operating', 'capacity_registered': 1.08, 'capacity_maximum': 0.81, 'dispatch_type': 'GENERATOR', 'commencement_date': '2021-12-31T14:00:00Z', 'commencement_date_specificity': 'year', 'expected_closure_date': '2041-01-01T00:00:00Z', 'expected_closure_date_specificity': 'year', 'created_at': '2024-10-04T05:29:40Z', 'updated_at': '2026-01-20T01:55:12Z'}]",-35.125958,138.47135,battery_charging,8.11,1564.92
CETHANA,2025-10-01T00:00:00+10:00,0,47.47,Cethana,TAS,"[{'code': 'CETHANA', 'code_display': 'CETHANA', 'fueltech_id': 'hydro', 'status_id': 'operating', 'capacity_registered': 85.0, 'capacity_maximum': 100.0, 'data_first_seen': '2005-05-16T13:35:00+10:00', 'data_last_seen': '2026-09-06T00:00:00+10:00', 'dispatch_type': 'GENERATOR', 'commencement_date': '1970-12-31T14:00:00+10:00', 'commencement_date_specificity': 'year', 'expected_closure_date': '2099-12-31T14:00:00+10:00', 'expected_closure_date_specificity': 'year', 'max_generation': 101.5152, 'max_generation_interval': '2007-08-11T10:00:00', 'created_at': '2023-10-18T04:34:43Z', 'updated_at': '2026-06-30T01:11:19Z'}]",-41.480804,146.134511,hydro,0.12,898.71
